 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
  173    -2505.5499    -2505.3361    -2505.3361  0.01101  0.06173  0.00000
  174    -2505.3642    -2505.5243    -2505.5243  0.04365  0.04676  0.00000
  175    -2505.3843    -2505.3843    -2505.3843  0.00892  0.00288  0.00000
  176    -2505.3663    -2505.3844    -2505.3844  0.00851  0.00486  0.00000
  177    -2505.3757    -2505.3681    -2505.3681  0.00512  0.01255  0.00000
  178    -2505.3885    -2505.3751    -2505.3751  0.00326  0.01599  0.00000
  179    -2505.3751    -2505.3874    -2505.3874  0.00772  0.01831  0.00000
  180    -2505.3777    -2505.3762    -2505.3762  0.00598  0.00992  0.00000
  181    -2505.3923    -2505.3773    -2505.3773  0.00610  0.02353  0.00000
  182    -2505.4356    -2505.3904    -2505.3904  0.00858  0.01866  0.00000
  183    -2505.5627    -2505.4299    -2505.4299  0.02141  0.08685  0.00000
  184    -2505.3446    -2505.5444    -2505.5444  0.05007  0.06771  0.00000
  185    -2505.3968    -2505.3682    -2505.3682  0.00608  0.01003  0.00000
  186    -2505.4018    -2505.3939    -2505.3939  0.00882  0.02715  0.00000
  187    -2505.3584    -2505.3997    -2505.3997  0.01458  0.01057  0.00000
  188    -2505.3636    -2505.3629    -2505.3629  0.00798  0.00243  0.00000
  189    -2505.4197    -2505.3635    -2505.3635  0.00863  0.00638  0.00000
  190    -2505.3923    -2505.4137    -2505.4137  0.01707  0.02486  0.00000
  191    -2505.4056    -2505.3953    -2505.3953  0.00696  0.02425  0.00000
  192    -2505.3746    -2505.4044    -2505.4044  0.00955  0.00190  0.00000
  193    -2505.3798    -2505.3777    -2505.3777  0.00407  0.00390  0.00000
  194    -2505.3798    -2505.3796    -2505.3796  0.00541  0.00118  0.00000
  195    -2505.3755    -2505.3798    -2505.3798  0.00544  0.00944  0.00000
  196    -2505.3729    -2505.3757    -2505.3757  0.00397  0.00171  0.00000
  197    -2505.3884    -2505.3732    -2505.3732  0.00303  0.00888  0.00000
  198    -2505.3729    -2505.3870    -2505.3870  0.00516  0.00255  0.00000
  199    -2505.3884    -2505.3742    -2505.3742  0.00249  0.02473  0.00000
  200    -2505.3746    -2505.3867    -2505.3867  0.00520  0.00594  0.00000
  201    -2505.3755    -2505.3759    -2505.3759  0.00320  0.00407  0.00000
  202    -2505.3745    -2505.3756    -2505.3756  0.00434  0.00113  0.00000
  203    -2505.3783    -2505.3746    -2505.3746  0.00404  0.00435  0.00000
  204    -2505.3790    -2505.3780    -2505.3780  0.00446  0.00974  0.00000
  205    -2505.3714    -2505.3789    -2505.3789  0.00452  0.00372  0.00000
  206    -2505.3690    -2505.3721    -2505.3721  0.00331  0.00068  0.00000
  207    -2505.3892    -2505.3693    -2505.3693  0.00260  0.01579  0.00000
  208    -2505.5049    -2505.3875    -2505.3875  0.00754  0.07066  0.00000
  209    -2505.4974    -2505.4849    -2505.4849  0.04654  0.00698  0.00000
  210    -2505.3734    -2505.4952    -2505.4952  0.04977  0.06669  0.00000
  211    -2505.4005    -2505.3924    -2505.3924  0.00895  0.01224  0.00000
  212    -2505.3957    -2505.3999    -2505.3999  0.01213  0.04086  0.00000
  213    -2505.4156    -2505.3950    -2505.3950  0.00690  0.01585  0.00000
  214    -2505.4037    -2505.4137    -2505.4137  0.01135  0.05371  0.00000
  215    -2505.3915    -2505.4034    -2505.4034  0.01072  0.01127  0.00000
  216    -2505.3926    -2505.3928    -2505.3928  0.00586  0.01257  0.00000
  217    -2505.4334    -2505.3926    -2505.3926  0.00594  0.01856  0.00000
  218    -2505.3723    -2505.4284    -2505.4284  0.02050  0.01704  0.00000
  219    -2505.3310    -2505.3787    -2505.3787  0.00182  0.01199  0.00000
  220    -2505.3508    -2505.3351    -2505.3351  0.01251  0.00827  0.00000
  221    -2505.3460    -2505.3496    -2505.3496  0.00707  0.00832  0.00000
  222    -2505.3609    -2505.3463    -2505.3463  0.00831  0.00883  0.00000
  223    -2505.3680    -2505.3596    -2505.3596  0.00433  0.00995  0.00000
  224    -2505.3724    -2505.3674    -2505.3674  0.00274  0.01302  0.00000
  225    -2505.3651    -2505.3718    -2505.3718  0.00142  0.00622  0.00000
  226    -2505.3495    -2505.3657    -2505.3657  0.00289  0.01775  0.00000
  227    -2505.3717    -2505.3509    -2505.3509  0.00782  0.02768  0.00000
  228    -2505.3609    -2505.3696    -2505.3696  0.00380  0.00801  0.00000
  229    -2505.3639    -2505.3617    -2505.3617  0.00441  0.01312  0.00000
  230    -2505.4066    -2505.3636    -2505.3636  0.00440  0.02323  0.00000
  231    -2505.4254    -2505.4021    -2505.4021  0.01587  0.00923  0.00000
  232    -2505.3348    -2505.4229    -2505.4229  0.02055  0.03255  0.00000
